GEOID,API,ncescode,name,levelcode_sch,rating_sch,frpl_sch,enrollment_sch,white_sch,black_sch,hispanic_sch,asian_sch,multiracial_sch,native_american_sch,distance,feet,white_tract,black_tract,asian_tract,hispanic_tract,highschool_tract,bachelors_tract,med_earnings_adults,poverty_tract,foodstamps_tract
6001408800,400100009,62805011920,Coliseum College Prep Academy,"m,h",3,0.98500001,470,0.00211416,0.107822,0.87526399,0.01268499,NA,NA,5147.11198,16886.85087,0.18618524,0.30659342,0.05023548,0.54960752,0.53660589,0.038709678,NA,0.35725653,0.80645162
6001408800,400100009,62805007326,Rudsdale Continuation School,h,1,0.65799999,130,0.0134228,0.53020102,0.40268499,0.0469798,NA,0.00671141,5135.627112,16849.17085,0.18618524,0.30659342,0.05023548,0.54960752,0.53660589,0.038709678,NA,0.35725653,0.80645162
6001408900,400100009,62805010730,Acorn Woodland Elementary School,e,6,0.94,236,0.00350877,0.080701798,0.88771898,0.0105263,0.0105263,NA,5109.431578,16763.2275,0.30793062,0.34107807,0.035315987,0.52664191,0.65405118,0.076759063,NA,0.4964208,0.8230769
6001408900,400100009,62805010686,Encompass Academy Elementary,e,3,0.89899999,260,0.033670001,0.185185,0.72390598,0.026936,0.016835,0.00673401,5109.431578,16763.2275,0.30793062,0.34107807,0.035315987,0.52664191,0.65405118,0.076759063,NA,0.4964208,0.8230769
6001409000,400100009,62805004243,Brookfield Elementary School,e,1,0.68900001,394,0.0137741,0.22865,0.68594998,0.0550965,0.0110193,0.00275482,4277.353882,14033.31371,0.27087575,0.40554988,0.051680245,0.47021386,0.72192514,0.075757578,28338,0.25109679,0.82352942
6001409000,400100009,62805010408,Lighthouse Community Charter School,"e,m",4,0.84100002,482,0.0179283,0.109562,0.81075698,0.051792819,0.00996016,NA,3704.597377,12154.19126,0.27087575,0.40554988,0.051680245,0.47021386,0.72192514,0.075757578,28338,0.25109679,0.82352942
6001409200,400100009,62805004278,Madison Park Academy 6-12,"m,h",2,0.89899999,301,0.00194553,0.21595301,0.76069999,0.01361868,0.00194553,NA,5136.863794,16853.22821,0.21530673,0.37998807,0.064919598,0.43954736,0.69506049,0.1108871,NA,0.17095809,0.5970149
6001409200,400100009,62805004316,Madison Park Academy Tk-5,e,1,0.935,250,0.00404858,0.27935201,0.67611301,0.016194301,0.0121457,0.00404858,5379.85853,17650.45506,0.21530673,0.37998807,0.064919598,0.43954736,0.69506049,0.1108871,NA,0.17095809,0.5970149
6001409200,400100009,62805010459,Aspire Lionel Wilson College Preparatory Academy,"m,h",7,0.94,480,NA,0.040080201,0.951904,0.00801603,NA,NA,5010.553536,16438.82446,0.21530673,0.37998807,0.064919598,0.43954736,0.69506049,0.1108871,NA,0.17095809,0.5970149
6001409300,400100009,62805011977,Fred T. Korematsu Discovery Academy,e,3,0.78299999,380,0.036945801,0.165025,0.73891598,0.039408822,0.00492611,NA,5662.695001,18578.39627,0.27701792,0.30283183,0.019071469,0.59699482,0.65033197,0.082832754,NA,0.26336098,0.76276278
6001409300,400100009,62805004317,Esperanza Elementary School,e,4,0.93099999,324,0.00598802,0.0149701,0.97604799,NA,NA,NA,5662.695001,18578.39627,0.27701792,0.30283183,0.019071469,0.59699482,0.65033197,0.082832754,NA,0.26336098,0.76276278
6001409500,400100009,62805011559,Rise Community School,e,1,0.98699999,337,0.00657895,0.279605,0.66776299,0.02631579,0.0131579,NA,5588.414563,18334.69404,0.24511673,0.31276798,0.013339685,0.57074797,0.57659668,0.050915588,NA,0.34165666,0.74184781
6001409500,400100009,62805004274,New Highland Academy,e,2,0.98400003,305,0.015974401,0.13099,0.82428098,0.00958466,0.00958466,NA,5642.174975,18511.07334,0.24511673,0.31276798,0.013339685,0.57074797,0.57659668,0.050915588,NA,0.34165666,0.74184781
6001409700,400100009,62805013155,LPS Oakland R&amp;D,h,NA,0.92699999,NA,NA,0.089108899,0.88118798,0.01980198,0.00330033,0.00330033,7182.672471,23565.19915,0.30915117,0.42680907,0.037930399,0.48904437,0.64589953,0.080737442,NA,0.24634732,0.8197425
6001409700,400100009,62805010549,Business And Information Technology High,h,NA,NA,195,NA,NA,NA,NA,NA,NA,7244.862661,23769.23521,0.30915117,0.42680907,0.037930399,0.48904437,0.64589953,0.080737442,NA,0.24634732,0.8197425
6001409700,400100009,62805004244,Hillside Academy,"m,h",NA,NA,12,NA,NA,NA,NA,NA,NA,6971.148288,22871.22215,0.30915117,0.42680907,0.037930399,0.48904437,0.64589953,0.080737442,NA,0.24634732,0.8197425
6001409700,400100009,62805012992,Castlemont High,h,NA,NA,135,NA,NA,NA,NA,NA,NA,7254.43354,23800.63574,0.30915117,0.42680907,0.037930399,0.48904437,0.64589953,0.080737442,NA,0.24634732,0.8197425
6001409700,400100009,62805007941,Reems (Ernestine C.) Academy Of Technology And Art,"e,m",2,0.99599999,359,NA,0.65919298,0.116592,0.0044843,NA,NA,7293.849191,23929.95218,0.30915117,0.42680907,0.037930399,0.48904437,0.64589953,0.080737442,NA,0.24634732,0.8197425
6001409700,400100009,62805010723,Leadership Preparatory High,h,NA,NA,184,NA,NA,NA,NA,NA,NA,7229.826028,23719.90243,0.30915117,0.42680907,0.037930399,0.48904437,0.64589953,0.080737442,NA,0.24634732,0.8197425
6001409700,400100009,62805010550,East Oakland School Of The Arts,h,NA,NA,185,NA,NA,NA,NA,NA,NA,7188.533407,23584.42794,0.30915117,0.42680907,0.037930399,0.48904437,0.64589953,0.080737442,NA,0.24634732,0.8197425
6001409800,400100009,62805004249,Howard Elementary School,e,4,0.87800002,213,0.040609099,0.65482199,0.20304599,0.076142199,0.0101523,0.00507614,8313.604447,27275.60601,0.091898814,0.57636887,0.081652254,0.1559398,0.78786534,0.19131975,NA,0.14079538,0.5
6001409800,400100009,62805005701,"Independent Study, Sojourner Truth School","e,m,h",2,0.63700002,239,0.037209298,0.432558,0.44651201,0.041860498,0.0186047,0.00930233,8274.149203,27146.15967,0.091898814,0.57636887,0.081652254,0.1559398,0.78786534,0.19131975,NA,0.14079538,0.5
6001409800,400100009,62805010720,Bay Area Technology School,"m,h",4,0.736,NA,0.167364,0.36820099,0.34309599,0.0376569,0.025104599,0.0083682,8270.258276,27133.39416,0.091898814,0.57636887,0.081652254,0.1559398,0.78786534,0.19131975,NA,0.14079538,0.5
6001409900,400100005,62805004269,Grass Valley Elementary School,e,3,0.70599997,257,0.022304799,0.72118998,0.197026,0.0260223,0.029739801,NA,9875.884609,32401.19726,0.30645162,0.49354839,0.084750734,0.14750732,0.87565154,0.41362622,NA,0.06608852,0.82894737
6001410000,400100009,62805004281,Marshall Elementary,e,NA,NA,184,NA,NA,NA,NA,NA,NA,8622.480259,28288.97813,0.38657045,0.48478192,0.043614686,0.067147791,0.87478703,0.42717206,52593,0.041826308,1
6001410100,400100009,62805012051,Barack Obama Academy,m,NA,NA,17,NA,NA,NA,NA,NA,NA,7419.777895,24343.10411,0.26611796,0.56584364,0.048696846,0.16049382,0.82089549,0.20415778,NA,0.24068965,0.77914113
6001410300,400100009,62805011961,Elmhurst Community Prep School,m,3,0.88999999,364,NA,0.32328799,0.58356202,0.073972628,0.00273973,NA,6493.47284,21304.04543,0.2907424,0.29931971,0.01242236,0.61313224,0.58500475,0.069723018,NA,0.2685596,0.71040726
6001410300,400100009,62805012027,Alliance Academy,m,2,0.94099998,364,0.00769231,0.220513,0.67692298,0.0794871,0.00769231,NA,6493.47284,21304.04543,0.2907424,0.29931971,0.01242236,0.61313224,0.58500475,0.069723018,NA,0.2685596,0.71040726
6001410300,400100009,62805011556,Reach Academy,e,1,0.91600001,312,0.0104712,0.38219899,0.479058,0.089005202,0.020942399,NA,6859.889312,22506.19925,0.2907424,0.29931971,0.01242236,0.61313224,0.58500475,0.069723018,NA,0.2685596,0.71040726
6001410300,400100009,69105104257,Cox Academy,e,3,0.986,550,0.00896057,0.189964,0.64157701,0.073476709,0.016129,0.069892503,6879.610331,22570.90076,0.2907424,0.29931971,0.01242236,0.61313224,0.58500475,0.069723018,NA,0.2685596,0.71040726
6001410400,400100009,62805008440,Aspire Monarch Academy,e,4,0.96700001,384,NA,0.040712502,0.94147599,0.01781166,NA,NA,6200.167053,20341.75607,0.29465929,0.40147328,0.087016575,0.44014734,0.71824324,0.20168918,NA,0.15009251,0.68382353
6001410500,400100009,62805012648,Vincent Academy,e,2,0.84299999,NA,0.00746269,0.69402999,0.17164201,0.059701491,0.0522388,NA,10191.03886,33435.16795,0.077983625,0.62947005,0.18052563,0.072382592,0.83160084,0.17255718,NA,0.39896595,0.82335329
6001410500,400100009,62805012325,Ralph J. Bunche High School,h,1,0.88099998,202,0.0254237,0.66949201,0.237288,0.042372901,0.016949199,NA,10116.77454,33191.51857,0.077983625,0.62947005,0.18052563,0.072382592,0.83160084,0.17255718,NA,0.39896595,0.82335329
6001420100,401300225,60186000059,Albany High School,h,9,0.20999999,1200,0.34517801,0.061759699,0.174281,0.32318145,0.093908601,0.00169205,5592.805996,18349.10162,0.71451551,0.028950542,0.1540008,0.092882991,0.81656444,0.62453985,NA,0.045436267,NA
6001420300,401300225,60186007638,Macgregor High (Continuation) School,h,NA,0.294,46,0.117647,NA,0.470588,0.0588235,0.29411799,NA,5898.60484,19352.3787,0.42046452,0.058282208,0.34706399,0.10670464,0.8369565,0.59751552,60210,0.097550213,NA
6001420400,401300225,60186007937,Ocean View Elementary School,e,8,0.31099999,583,0.255418,0.035603698,0.213622,0.36068088,0.133127,0.00154799,6536.319822,21444.61952,0.42341599,0.038292009,0.37327823,0.22396694,0.79148751,0.65434223,NA,0.29376036,0.872549
6001420500,401300225,60186000061,Cornell Elementary School,e,9,0.12800001,562,0.39182299,0.0187394,0.131175,0.31516188,0.14310101,NA,6314.953695,20718.35268,0.55879867,0.041455161,0.24576989,0.099407785,0.84249997,0.54312497,NA,0.055057619,0.68421054
6001420600,401300225,60186000062,Marin Elementary School,e,9,0.117,512,0.53345698,0.0111524,0.124535,0.1933082,0.13568801,0.00185874,6545.829123,21475.81802,0.72522217,0.006493507,0.14900889,0.093984962,0.84037793,0.65440077,NA,0.031442244,0.23809524
6001421300,401300225,60474000450,Thousand Oaks Elementary School,e,7,0.43399999,441,0.332627,0.099576302,0.381356,0.076271228,0.097457603,0.00211864,6233.858066,20452.2909,0.80832094,0.031451214,0.10178306,0.033432391,0.83563364,0.65213299,NA,0.050024766,0.17391305
6001421400,401300304,60474000448,Oxford Elementary School,e,8,0.40599999,302,0.380503,0.191824,0.14465401,0.066037752,0.20754699,0.00314465,4926.984298,16164.64716,0.79747564,0.028686173,0.1273666,0.065404475,0.78343463,0.61854106,74583,0.035570856,NA
6001421500,401300304,60474006895,Cragmont Elementary School,e,8,0.38,384,0.37767199,0.166271,0.25415701,0.038004801,0.14014301,0.00950119,4614.903501,15140.76,0.8316381,0.020877944,0.075749464,0.047376875,0.77107215,0.59642619,NA,0.033729088,0
6001421800,401300304,60474000443,Martin Luther King Middle School,m,8,0.41100001,960,0.42404401,0.16939899,0.187978,0.087431669,0.12459,0.0010929,5690.142747,18668.44793,0.78394777,0.018665422,0.13112459,0.045263648,0.79818732,0.61993957,NA,0.051006082,0
6001421900,401300225,60474000441,Jefferson Elementary School,e,9,0.352,330,0.41716,0.130178,0.171598,0.094674557,0.177515,0.00295858,7643.99851,25078.73607,0.63168997,0.074611127,0.20379646,0.044028472,0.89075333,0.69332379,NA,0.1447856,0
6001422400,401300304,60474000431,Berkeley Arts Magnet at Whittier School,e,8,0.41800001,412,0.40380001,0.135392,0.16152,0.11876478,0.159145,NA,5211.90145,17099.41475,0.53849846,0.013432478,0.3739506,0.082993522,0.81332201,0.66652524,NA,0.23650755,0.32499999
6001422900,401300304,60474000452,Washington Elementary School,e,8,0.29100001,425,0.49893799,0.15286601,0.116773,0.093418278,0.118896,NA,5575.998143,18293.95775,0.42541435,0.11160221,0.38497236,0.043535911,0.90123457,0.63528806,NA,0.44574982,0.37804878
6001422900,401300304,60474000432,Berkeley High School,h,6,0.32300001,3205,0.37774199,0.210811,0.20922101,0.093799703,0.101113,0.00349762,5397.041286,17706.82893,0.42541435,0.11160221,0.38497236,0.043535911,0.90123457,0.63528806,NA,0.44574982,0.37804878
6001423000,401300304,60474012843,Berkeley Special Education Preschool,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,5515.682641,18096.07224,0.74693447,0.012896406,0.14122622,0.11754757,0.84141546,0.66055048,NA,0.10243386,0
6001423000,401300304,69105112283,Aspire California College Preparatory Academy,h,6,0.66100001,412,0.00434783,0.28260899,0.66087002,0.052173901,NA,NA,5980.346941,19620.56146,0.74693447,0.012896406,0.14122622,0.11754757,0.84141546,0.66055048,NA,0.10243386,0
6001423200,401300225,60474012792,Realm Charter Middle School,m,3,0.69700003,94,0.0764331,0.16560499,0.59872597,0.0286624,0.054140098,0.00318471,8788.031039,28832.12376,0.53276354,0.13141026,0.05982906,0.36396012,0.79572695,0.49661282,NA,0.20221904,0.71287131
6001423200,401300225,60474012715,Realm Charter High School,h,3,0.74599999,81,0.059233502,0.24738701,0.58885002,0.031358879,0.031358901,NA,8788.031039,28832.12376,0.53276354,0.13141026,0.05982906,0.36396012,0.79572695,0.49661282,NA,0.20221904,0.71287131
6001423200,401300225,60474006865,Rosa Parks Environmental Science Magnet School,e,9,0.37099999,440,0.425311,0.120332,0.26971,0.058091301,0.122407,NA,8989.468268,29493.00707,0.53276354,0.13141026,0.05982906,0.36396012,0.79572695,0.49661282,NA,0.20221904,0.71287131
6001423400,401300304,60474000446,Longfellow Arts And Technology Middle School,m,7,0.52600002,460,0.252,0.27000001,0.34400001,0.057999998,0.074000001,0.002,6527.719163,21416.40214,0.59448063,0.11000384,0.16423917,0.1262936,0.90473586,0.54421026,NA,0.17075507,0.50800002
6001423500,401300304,60474011300,Berkeley Technology Academy,h,2,0.71600002,136,0.078431398,0.568627,0.205882,0.02941172,0.088235296,0.00980392,5819.687773,19093.46443,0.59843504,0.15086073,0.12237871,0.13615024,0.84449244,0.56760257,NA,0.18549967,0.11111111
6001423601,401300304,60474000445,Leconte Elementary School,e,6,0.54900002,320,0.23546501,0.180233,0.398256,0.052325599,0.119186,0.0116279,5235.869359,17178.04963,0.72849852,0.020043733,0.14103499,0.11844023,0.84686065,0.62480855,NA,0.17245199,0
6001423601,401300304,60474007267,Willard Middle School,m,7,0.51099998,541,0.32681,0.26614499,0.181996,0.105675,0.113503,0.00195695,4823.55102,15825.29913,0.72849852,0.020043733,0.14103499,0.11844023,0.84686065,0.62480855,NA,0.17245199,0
6001423700,401300304,60474000436,Emerson Elementary School,e,7,0.41800001,291,0.353535,0.208754,0.228956,0.077441111,0.121212,NA,4159.062782,13645.21954,0.70207512,0.015810277,0.20775692,0.07213439,0.78826404,0.63765281,NA,0.32292596,0.44067797
6001423800,401300304,60474008119,John Muir Elementary School,e,4,0.55000001,247,0.32624099,0.241135,0.20212799,0.081560299,0.13475201,NA,4117.90619,13510.19134,0.8311646,0,0.13890696,0.11353286,0.7213307,0.57534248,NA,0.046519194,NA
6001424001,401300304,60474000447,Malcolm X Elementary School,e,8,0.36399999,535,0.41176501,0.21631899,0.13093001,0.066413701,0.16129,NA,6364.340872,20880.38411,0.43854547,0.29696971,0.084121212,0.19903031,0.84052801,0.43453443,30269,0.22032659,0.53275108
6001425104,401300304,61263001426,Emery Secondary School,h,3,0.53899997,269,0.059360702,0.63013703,0.187215,0.10502282,0.0182648,NA,8022.479979,26320.47321,0.40562719,0.24355216,0.19314185,0.16119578,0.85588557,0.4943161,51957,0.13701852,0.42016807
6001425104,401300304,61263001425,Anna Yates Elementary School,"e,m",4,0.63999999,448,0.096837901,0.541502,0.22529601,0.12055299,0.00988142,NA,8079.320586,26506.95815,0.40562719,0.24355216,0.19314185,0.16119578,0.85588557,0.4943161,51957,0.13701852,0.42016807
6001426100,401300304,63033007819,Millennium High Alternative School,h,4,0.071999997,77,0.63768101,0.18840601,0.043478299,0.086956598,0.043478299,NA,6977.687943,22892.67771,0.73865467,0.005954297,0.19665273,0.042001933,0.77250296,0.65005875,128594,0.069343656,NA
6001426100,401300304,63033004733,Wildwood Elementary School,e,10,0.003,310,0.72870702,0.00315457,0.072555199,0.097791739,0.091482602,0.00315457,7318.326034,24010.25679,0.73865467,0.005954297,0.19665273,0.042001933,0.77250296,0.65005875,128594,0.069343656,NA
6001426100,401300304,63033004732,Piedmont Middle School,m,10,0.005,591,0.67441899,0.0149502,0.044850498,0.17109591,0.0930233,0.00166113,6916.053778,22690.46588,0.73865467,0.005954297,0.19665273,0.042001933,0.77250296,0.65005875,128594,0.069343656,NA
6001426100,401300304,63033004731,Piedmont High School,h,9,0.005,750,0.70909101,0.018181801,0.033766199,0.2077921,0.028571401,0.0025974,6842.803774,22450.14433,0.73865467,0.005954297,0.19665273,0.042001933,0.77250296,0.65005875,128594,0.069343656,NA
6001426200,401300304,63033004730,Havens Elementary School,e,10,0.008,496,0.72340399,0.00773694,0.036750499,0.12765947,0.104449,NA,6629.04712,21748.84295,0.72057319,0.01187308,0.17707267,0.047082908,0.77319586,0.62792879,NA,0.029593095,0.60000002
6001426200,401300304,63033004729,Beach Elementary School,e,10,0.003,323,0.58241802,0.021978,0.0989011,0.0989011,0.19780201,NA,7216.921027,23677.56318,0.72057319,0.01187308,0.17707267,0.047082908,0.77319586,0.62792879,NA,0.029593095,0.60000002
6001427100,400100009,60177000044,Edison Elementary School,e,10,0.12800001,447,0.59504098,0.0144628,0.136364,0.16735584,0.084710702,0.00206612,3681.524306,12078.4922,0.71248603,0.051791713,0.16741322,0.051791713,0.88436669,0.48649678,56827,0.051522247,1
6001427600,400100009,60177012399,Nea Community Learning Center School,"e,m,h",7,0.30399999,NA,0.32941201,0.14705899,0.17451,0.17254931,0.16470601,0.00784314,6874.833892,22555.23002,0.25329483,0.19137028,0.40891859,0.10344828,0.77720988,0.32561636,31215,0.31864959,0.47936508
6001427600,400100009,60177008674,Bay Area School Of Enterprise,h,2,0.92900002,162,0.035714298,0.157143,0.771429,0.00714286,0.0214286,NA,6888.837583,22601.1739,0.25329483,0.19137028,0.40891859,0.10344828,0.77720988,0.32561636,31215,0.31864959,0.47936508
6001427600,400100009,60177000042,The Academy Of Alameda,m,6,0.50700003,539,0.29313901,0.239085,0.16632,0.27442801,0.022869,0.004158,6595.823165,21639.84047,0.25329483,0.19137028,0.40891859,0.10344828,0.77720988,0.32561636,31215,0.31864959,0.47936508
6001427600,400100009,60008810734,East Bay Regional Occupation Center/Agency (Roc/P),h,NA,NA,NA,NA,NA,NA,NA,NA,NA,6888.837583,22601.1739,0.25329483,0.19137028,0.40891859,0.10344828,0.77720988,0.32561636,31215,0.31864959,0.47936508
6001427600,400100009,60177008673,Alameda Community Learning Center,"m,h",8,0.235,NA,0.43373501,0.0572289,0.159639,0.2409637,0.0993976,0.00301205,6874.833892,22555.23002,0.25329483,0.19137028,0.40891859,0.10344828,0.77720988,0.32561636,31215,0.31864959,0.47936508
6001427700,400100009,60177000045,Encinal High School,h,7,0.454,1089,0.184008,0.190751,0.175337,0.39017391,0.056840099,0.00289017,6620.349315,21720.30685,0.56537455,0.069692709,0.17935328,0.12713397,0.87611055,0.45039487,48250,0.083467744,0.47826087
6001427700,400100009,60177013712,Encinal Junior Jets,m,NA,0.625,NA,0.14673901,0.22826099,0.277174,0.29347831,0.054347798,NA,6474.537453,21241.92146,0.56537455,0.069692709,0.17935328,0.12713397,0.87611055,0.45039487,48250,0.083467744,0.47826087
6001427700,400100009,60177000003,William G. Paden Elementary School,e,7,0.477,345,0.255319,0.13069899,0.18237101,0.3465046,0.082066901,0.00303951,6103.058833,20023.15954,0.56537455,0.069692709,0.17935328,0.12713397,0.87611055,0.45039487,48250,0.083467744,0.47826087
6001427800,400100009,60177000056,Washington Elementary School,e,NA,NA,264,NA,NA,NA,NA,NA,NA,5534.639234,18158.26578,0.6153996,0.074081272,0.2245771,0.12327436,0.89847851,0.53541446,52098,0.090803035,0.67647058
